Storm_ID,Year,Storm_Name,Basin,Date,Time_UTC,Latitude,Longitude,Max_Sustained_Wind_kt,Wind_Speed_kmh,Central_Pressure_hPa,IMD_Grade,Landfall_District,Landfall_State,Rainfall_mm,Affected_Areas,Number_of_Deaths,Numbers_of_Missing
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-21,12:00,13.97,83.65,60.5,112.0,980.5,SCS (Severe Cyclonic Storm),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-21,18:00,14.06,83.47,62.8,116.3,978.9,SCS (Severe Cyclonic Storm),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-22,00:00,14.15,83.37,65.3,120.9,977.5,VSCS (Very Severe Cyclonic Storm),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-22,06:00,14.16,83.29,68.0,125.9,976.3,VSCS (Very Severe Cyclonic Storm),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-22,12:00,14.19,83.2,68.0,125.9,974.8,VSCS (Very Severe Cyclonic Storm),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-22,18:00,14.25,83.16,61.1,113.2,977.3,SCS (Severe Cyclonic Storm),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-23,00:00,14.3,83.08,55.6,102.9,979.8,SCS (Severe Cyclonic Storm),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-23,06:00,14.33,82.98,45.2,83.7,982.3,CS (Cyclonic Storm),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-23,12:00,14.36,82.98,37.3,69.1,984.8,CS (Cyclonic Storm),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-23,18:00,14.36,82.88,29.2,54.2,987.3,DD (Deep Depression),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-24,00:00,14.39,82.78,18.1,33.6,989.8,D (Depression),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-24,06:00,14.35,82.71,15.0,27.8,992.3,L (Low),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-24,12:00,14.41,82.58,15.0,27.8,994.8,L (Low),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-06-UNNA,2018,Unnamed-209,BOB,2018-05-24,18:00,14.43,82.42,15.0,27.8,997.3,L (Low),East Midnapore,West Bengal,54,Coastal East Midnapore,7,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-15,00:00,9.37,95.3,21.6,40.0,1002.7,D (Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-15,06:00,9.42,95.3,23.5,43.6,1001.8,D (Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-15,12:00,9.5,95.28,25.4,47.1,1000.7,D (Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-15,18:00,9.55,95.26,27.3,50.6,999.4,D (Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-16,00:00,9.61,95.21,28.7,53.2,998.3,DD (Deep Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-16,06:00,9.68,95.23,30.2,55.9,997.1,DD (Deep Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-16,12:00,9.72,95.14,32.0,59.2,996.3,DD (Deep Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-16,18:00,9.81,95.12,33.7,62.5,995.1,DD (Deep Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-17,00:00,9.89,95.08,35.3,65.3,994.2,CS (Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-17,06:00,9.98,95.01,36.9,68.3,993.3,CS (Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-17,12:00,10.04,95.0,38.6,71.6,992.5,CS (Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-17,18:00,10.1,94.95,40.7,75.3,991.6,CS (Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-18,00:00,10.23,94.88,42.2,78.2,990.4,CS (Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-18,06:00,10.28,94.84,44.0,81.5,989.3,CS (Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-18,12:00,10.33,94.78,46.1,85.4,988.3,CS (Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-18,18:00,10.43,94.71,47.9,88.7,987.1,CS (Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-19,00:00,10.49,94.69,49.8,92.2,986.2,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-19,06:00,10.55,94.71,51.2,94.9,985.1,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-19,12:00,10.62,94.65,52.9,98.0,983.9,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-19,18:00,10.67,94.64,54.9,101.6,982.9,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-20,00:00,10.73,94.55,56.3,104.2,982.0,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-20,06:00,10.8,94.51,58.3,107.9,980.8,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-20,12:00,10.88,94.48,59.8,110.7,979.8,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-20,18:00,10.97,94.41,61.5,114.0,978.9,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-21,00:00,11.06,94.4,63.3,117.2,977.7,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-21,06:00,11.11,94.35,65.4,121.1,976.5,VSCS (Very Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-21,12:00,11.17,94.34,67.3,124.6,975.3,VSCS (Very Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-21,18:00,11.18,94.29,68.7,127.2,974.3,VSCS (Very Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-22,00:00,11.23,94.24,70.3,130.2,973.5,VSCS (Very Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-22,06:00,11.33,94.2,71.0,131.5,972.3,VSCS (Very Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-22,12:00,11.41,94.19,62.1,115.0,974.8,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-22,18:00,11.5,94.17,58.0,107.4,977.3,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-23,00:00,11.61,94.14,52.7,97.6,979.8,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-23,06:00,11.68,94.09,48.4,89.5,982.3,SCS (Severe Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-23,12:00,11.76,94.06,39.4,72.9,984.8,CS (Cyclonic Storm),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-23,18:00,11.81,94.04,33.6,62.3,987.3,DD (Deep Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-24,00:00,11.86,94.0,29.2,54.1,989.8,DD (Deep Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-24,06:00,11.97,93.98,23.0,42.6,992.3,D (Depression),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-24,12:00,12.01,93.96,15.0,27.8,994.8,L (Low),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-24,18:00,12.07,93.92,15.0,27.8,997.3,L (Low),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-25,00:00,12.11,93.88,15.0,27.8,999.8,L (Low),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-25,06:00,12.11,93.89,15.0,27.8,1002.3,L (Low),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-07-UNNA,2018,Unnamed-210,BOB,2018-06-25,12:00,12.19,93.85,15.0,27.8,1004.8,L (Low),Porbandar,Gujarat,120,Coastal Porbandar,2,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-07,00:00,9.18,88.54,20.3,37.5,1003.7,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-07,06:00,9.24,88.45,20.6,38.1,1003.3,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-07,12:00,9.29,88.42,21.0,38.8,1003.0,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-07,18:00,9.39,88.41,21.4,39.6,1002.7,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-08,00:00,9.51,88.33,21.7,40.1,1002.3,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-08,06:00,9.61,88.23,22.0,40.7,1002.0,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-08,12:00,9.71,88.21,22.3,41.2,1001.6,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-08,18:00,9.8,88.14,22.5,41.7,1001.2,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-09,00:00,9.85,88.06,22.8,42.3,1000.8,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-09,06:00,9.91,88.0,23.2,43.0,1000.4,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-09,12:00,10.03,87.91,23.5,43.6,1000.1,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-09,18:00,10.12,87.81,24.0,44.4,999.7,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-10,00:00,10.16,87.75,24.2,44.9,999.3,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-10,06:00,10.21,87.67,24.6,45.5,998.9,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-10,12:00,10.29,87.63,24.9,46.2,998.5,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-10,18:00,10.38,87.55,25.3,46.9,998.2,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-11,00:00,10.44,87.48,25.7,47.5,997.8,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-11,06:00,10.52,87.43,26.0,48.2,997.4,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-11,12:00,10.62,87.37,25.2,46.6,999.9,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-11,18:00,10.72,87.33,23.7,43.8,1002.4,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-12,00:00,10.81,87.26,22.7,42.1,1004.9,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-12,06:00,10.89,87.16,21.6,39.9,1007.4,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-12,12:00,10.97,87.09,20.7,38.4,1008.0,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-12,18:00,11.0,87.03,19.2,35.6,1008.0,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-13,00:00,11.09,86.93,18.3,34.0,1008.0,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-13,06:00,11.14,86.94,17.2,31.8,1008.0,D (Depression),None,Ocean,0,None,0,0
NIO-2018-08-UNNA,2018,Unnamed-211,BOB,2018-12-13,12:00,11.19,86.87,16.2,30.0,1008.0,L (Low),None,Ocean,0,None,0,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-04,00:00,9.72,92.75,20.2,37.4,1003.8,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-04,06:00,9.9,92.68,20.4,37.8,1003.6,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-04,12:00,10.05,92.61,20.6,38.1,1003.4,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-04,18:00,10.22,92.56,20.8,38.5,1003.2,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-05,00:00,10.3,92.52,21.0,38.8,1003.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-05,06:00,10.43,92.48,21.1,39.1,1002.8,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-05,12:00,10.53,92.51,21.3,39.5,1002.6,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-05,18:00,10.69,92.46,21.5,39.8,1002.5,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-06,00:00,10.81,92.44,21.7,40.2,1002.3,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-06,06:00,10.94,92.4,21.9,40.5,1002.1,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-06,12:00,11.08,92.31,22.1,40.9,1001.9,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-06,18:00,11.18,92.29,22.3,41.2,1001.7,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-07,00:00,11.31,92.22,22.4,41.5,1001.5,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-07,06:00,11.4,92.15,22.6,41.8,1001.3,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-07,12:00,11.62,92.05,22.8,42.2,1001.1,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-07,18:00,11.71,92.01,22.9,42.5,1000.9,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-08,00:00,11.82,91.95,23.1,42.8,1000.7,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-08,06:00,11.91,91.91,23.3,43.2,1000.5,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-08,12:00,12.05,91.89,23.5,43.5,1000.3,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-08,18:00,12.22,91.83,23.7,43.8,1000.1,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-09,00:00,12.39,91.82,23.8,44.2,1000.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-09,06:00,12.52,91.78,24.0,44.5,999.8,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-09,12:00,12.71,91.75,24.2,44.8,999.6,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-09,18:00,12.8,91.7,24.4,45.2,999.3,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-10,00:00,12.94,91.68,24.6,45.5,999.2,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-10,06:00,13.02,91.63,24.8,45.9,999.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-10,12:00,13.12,91.61,24.9,46.2,998.8,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-10,18:00,13.25,91.61,25.2,46.6,998.6,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-11,00:00,13.4,91.57,25.3,46.9,998.3,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-11,06:00,13.54,91.5,25.5,47.3,998.2,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-11,12:00,13.69,91.44,25.7,47.6,997.9,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-11,18:00,13.84,91.42,25.9,48.0,997.8,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-12,00:00,13.97,91.41,26.0,48.2,997.6,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-12,06:00,14.1,91.36,25.0,46.3,1000.1,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-12,12:00,14.24,91.37,24.0,44.5,1002.6,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-12,18:00,14.35,91.34,23.4,43.4,1005.1,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-13,00:00,14.52,91.3,23.0,42.6,1007.6,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-13,06:00,14.6,91.23,22.6,41.8,1008.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-13,12:00,14.68,91.19,22.1,41.0,1008.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-13,18:00,14.81,91.15,21.5,39.7,1008.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-14,00:00,14.95,91.14,20.5,37.9,1008.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-14,06:00,15.09,91.08,19.6,36.2,1008.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-14,12:00,15.2,91.1,18.7,34.6,1008.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-14,18:00,15.36,91.1,17.9,33.2,1008.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-15,00:00,15.45,91.08,17.5,32.4,1008.0,D (Depression),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-15,06:00,15.55,91.17,16.8,31.1,1008.0,L (Low),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-15,12:00,15.66,91.23,16.2,30.0,1008.0,L (Low),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-09-UNNA,2018,Unnamed-212,BOB,2018-09-15,18:00,15.78,91.27,15.3,28.3,1008.0,L (Low),East Midnapore,West Bengal,83,Coastal East Midnapore,7,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-03,00:00,9.41,62.22,20.9,38.8,1003.2,D (Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-03,06:00,9.64,62.29,21.9,40.5,1002.5,D (Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-03,12:00,9.88,62.42,23.0,42.6,1001.8,D (Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-03,18:00,10.04,62.52,23.9,44.2,1001.1,D (Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-04,00:00,10.24,62.61,24.7,45.8,1000.5,D (Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-04,06:00,10.42,62.71,25.9,47.9,999.8,D (Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-04,12:00,10.62,62.79,27.0,50.0,999.2,D (Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-04,18:00,10.74,62.87,28.2,52.3,998.5,DD (Deep Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-05,00:00,10.91,62.98,29.5,54.7,997.7,DD (Deep Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-05,06:00,11.13,63.0,30.5,56.6,997.0,DD (Deep Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-05,12:00,11.3,63.03,31.7,58.7,996.3,DD (Deep Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
NIO-2018-10-UNNA,2018,Unnamed-213,ARB,2018-06-05,18:00,11.44,63.1,32.6,60.4,995.5,DD (Deep Depression),East Midnapore,West Bengal,77,Coastal East Midnapore,0,0
